No,Tensile Strength,Warp/Weft Count,Yarn Height,Yarn Width,Thickness,Global density,Area_density(g/m^2),Filament Count,Weave,E1,E2,E3,Poisson's ratio 12,Poisson's ratio 21,Poisson's ratio 13,Poisson's ratio 31,Poisson's ratio 23,Poisson's ratio 32,Shear modulus 12,Shear modulus 13,Shear modulus 23
3962,0.49573,6.066330570,0.143974605,1.361351192,0.287949210,1.4682,245.69,3000,Twill,64.801,64.801,19.999,0.079724,0.079724,0.52655,0.16251,0.52655,0.16251,5.6113,5.5587,5.5587
3963,0.48093,6.383754228,0.163872312,1.196053184,0.327744623,1.4482,258.78,3000,Twill,59.374,59.374,18.058,0.077643,0.077643,0.53809,0.16366,0.53809,0.16366,4.9972,5.0509,5.0509
3964,0.49769,5.631031262,0.128673079,1.523240146,0.257346158,1.4783,227.90,3000,Twill,67.712,67.712,21.128,0.081408,0.081408,0.51953,0.1621,0.51953,0.1621,5.9696,5.8313,5.8313
3965,0.49201,6.373001855,0.146290038,1.339804151,0.292580076,1.4774,258.21,3000,Twill,66.94,66.94,20.935,0.080366,0.080366,0.52417,0.16393,0.52417,0.16393,5.9334,5.9015,5.9015
3966,0.48347,6.500288630,0.162863997,1.203458122,0.325727994,1.4543,263.54,3000,Twill,60.814,60.814,18.591,0.077865,0.077865,0.53618,0.16392,0.53618,0.16392,5.1736,5.2313,5.2313
3967,0.48924,6.496331309,0.146889833,1.334333326,0.293779667,1.4816,263.24,3000,Twill,67.951,67.951,21.396,0.080757,0.080757,0.52292,0.16465,0.52292,0.16465,6.0924,6.0684,6.0684
3968,0.49289,5.560887984,0.135773497,1.443580701,0.271546994,1.4605,225.09,3000,Twill,63.191,63.191,19.296,0.079641,0.079641,0.5271,0.16096,0.5271,0.16096,5.3638,5.2656,5.2656
3969,0.48238,6.578558657,0.167861320,1.167630517,0.335722640,1.4497,266.78,3000,Twill,59.553,59.553,18.168,0.077426,0.077426,0.539,0.16443,0.539,0.16443,5.0421,5.1272,5.1272
3970,0.48007,5.895787052,0.152627030,1.284176203,0.305254060,1.4459,238.80,3000,Twill,59.267,59.267,17.927,0.078243,0.078243,0.53544,0.16196,0.53544,0.16196,4.9337,4.9154,4.9154
3971,0.48688,6.817191006,0.168806933,1.161089753,0.337613866,1.4574,276.56,3000,Twill,61.243,61.243,18.833,0.077592,0.077592,0.5374,0.16526,0.5374,0.16526,5.2686,5.3788,5.3788
3972,0.48707,5.587228297,0.140518760,1.394831547,0.281037521,1.4529,226.18,3000,Twill,61.267,61.267,18.587,0.079053,0.079053,0.5305,0.16094,0.5305,0.16094,5.1345,5.0583,5.0583
3973,0.46608,5.575550677,0.165403282,1.184982531,0.330806565,1.4146,225.83,3000,Twill,51.787,51.787,15.528,0.078181,0.078181,0.54626,0.16379,0.54626,0.16379,4.1721,4.1822,4.1822
3974,0.48004,5.260057144,0.144556774,1.355868666,0.289113548,1.4314,212.90,3000,Twill,56.145,56.145,16.811,0.078559,0.078559,0.53755,0.16096,0.53755,0.16096,4.5594,4.4957,4.4957
3975,0.48251,5.038733916,0.135611659,1.445303464,0.271223317,1.4362,203.88,3000,Twill,57.441,57.441,17.211,0.078905,0.078905,0.53453,0.16016,0.53453,0.16016,4.6795,4.5835,4.5835
3976,0.47723,6.357671066,0.167337258,1.171287267,0.334674517,1.4420,257.75,3000,Twill,57.846,57.846,17.536,0.077369,0.077369,0.54068,0.1639,0.54068,0.1639,4.83,4.8952,4.8952
3977,0.47441,5.423256232,0.155789812,1.258105374,0.311579625,1.4215,219.58,3000,Twill,53.606,53.606,16.044,0.078297,0.078297,0.54247,0.16235,0.54247,0.16235,4.3252,4.3014,4.3014
3978,0.49169,5.531093319,0.127921021,1.532195396,0.255842043,1.4750,223.84,3000,Twill,66.897,66.897,20.77,0.081108,0.081108,0.52059,0.16163,0.52059,0.16163,5.8476,5.7076,5.7076
3979,0.47650,5.983146319,0.164169119,1.193890798,0.328338237,1.4321,242.43,3000,Twill,55.731,55.731,16.777,0.077614,0.077614,0.54207,0.16318,0.54207,0.16318,4.5744,4.603,4.603
3980,0.49214,6.148235211,0.152221709,1.287595580,0.304443419,1.4571,249.08,3000,Twill,61.904,61.904,18.909,0.078615,0.078615,0.53216,0.16255,0.53216,0.16255,5.2594,5.2496,5.2496
3981,0.49333,6.178611074,0.136404757,1.436900035,0.272809514,1.4883,250.22,3000,Twill,69.976,69.976,22.219,0.08216,0.08216,0.51767,0.16438,0.51767,0.16438,6.3548,6.2585,6.2585
3982,0.49332,6.399516720,0.152022003,1.289287052,0.304044006,1.4681,259.33,3000,Twill,64.486,64.486,19.945,0.079247,0.079247,0.52884,0.16356,0.52884,0.16356,5.6079,5.6083,5.6083
3983,0.48925,5.828111976,0.127435115,1.538037616,0.254870229,1.4909,235.91,3000,Twill,70.905,70.905,22.582,0.082986,0.082986,0.51458,0.16389,0.51458,0.16389,6.4645,6.3121,6.3121
3984,0.47839,6.388800315,0.130872980,1.497635338,0.261745960,1.5107,258.75,3000,Twill,75.935,75.935,25.215,0.08614,0.08614,0.50737,0.16847,0.50737,0.16847,7.389,7.247,7.247
3985,0.47684,5.828358539,0.162910061,1.203117832,0.325820123,1.4278,236.12,3000,Twill,54.809,54.809,16.464,0.077769,0.077769,0.54272,0.16303,0.54272,0.16303,4.4704,4.4862,4.4862
3986,0.48817,6.071792812,0.148907951,1.316249388,0.297815903,1.4595,245.95,3000,Twill,62.586,62.586,19.147,0.078916,0.078916,0.53054,0.16231,0.53054,0.16231,5.3334,5.3054,5.3054
3987,0.48516,6.327589290,0.136173083,1.439344663,0.272346166,1.4958,256.29,3000,Twill,71.876,71.876,23.14,0.083216,0.083216,0.51479,0.16573,0.51479,0.16573,6.6728,6.5746,6.5746
3988,0.49424,6.029778224,0.138278536,1.417428951,0.276557072,1.4775,244.17,3000,Twill,67.244,67.244,20.992,0.080836,0.080836,0.52199,0.16295,0.52199,0.16295,5.9379,5.8532,5.8532
3989,0.48762,6.889189512,0.164270877,1.193151233,0.328541755,1.4673,279.46,3000,Twill,63.742,63.742,19.79,0.078402,0.078402,0.5331,0.16551,0.5331,0.16551,5.5831,5.6784,5.6784
3990,0.49459,6.173110081,0.143974967,1.361347768,0.287949934,1.4729,250.04,3000,Twill,65.946,65.946,20.48,0.0801,0.0801,0.52501,0.16305,0.52501,0.16305,5.7741,5.7238,5.7238
3991,0.49220,5.278552695,0.134152137,1.461027783,0.268304275,1.4502,213.61,3000,Twill,60.765,60.765,18.371,0.079236,0.079236,0.53005,0.16025,0.53005,0.16025,5.0561,4.9523,4.9523
3992,0.48461,6.614782577,0.162180239,1.208531946,0.324360478,1.4599,268.21,3000,Twill,62.129,62.129,19.1,0.078133,0.078133,0.53444,0.1643,0.53444,0.1643,5.3434,5.4064,5.4064
3993,0.46909,5.795353674,0.164679678,1.190189356,0.329359356,1.4240,234.78,3000,Twill,53.919,53.919,16.187,0.077788,0.077788,0.54404,0.16333,0.54404,0.16333,4.3833,4.403,4.403
3994,0.47838,5.330708394,0.146903784,1.334206617,0.293807567,1.4308,215.78,3000,Twill,55.951,55.951,16.757,0.078466,0.078466,0.53819,0.16118,0.53819,0.16118,4.5443,4.4897,4.4897
3995,0.48752,6.855017161,0.151930911,1.290060057,0.303861822,1.4875,277.94,3000,Twill,69.151,69.151,22.027,0.081096,0.081096,0.52251,0.16644,0.52251,0.16644,6.3224,6.3461,6.3461
3996,0.48574,5.695531719,0.148727036,1.317850512,0.297454071,1.4437,230.62,3000,Twill,58.877,58.877,17.763,0.078404,0.078404,0.53508,0.16143,0.53508,0.16143,4.874,4.8339,4.8339
3997,0.48752,6.501624206,0.153116958,1.280067226,0.306233916,1.4704,263.51,3000,Twill,65.003,65.003,20.174,0.079352,0.079352,0.52844,0.16401,0.52844,0.16401,5.6881,5.6992,5.6992
3998,0.48711,6.451995971,0.163476877,1.198946316,0.326953755,1.4514,261.57,3000,Twill,60.137,60.137,18.34,0.077742,0.077742,0.53712,0.16381,0.53712,0.16381,5.0905,5.1473,5.1473
3999,0.48043,6.766612182,0.137696275,1.423422673,0.275392550,1.5129,274.22,3000,Twill,76.259,76.259,25.503,0.086189,0.086189,0.50827,0.16998,0.50827,0.16998,7.5075,7.4221,7.4221
4000,0.47711,6.247344414,0.164768998,1.189544165,0.329537996,1.4415,253.22,3000,Twill,57.831,57.831,17.507,0.077518,0.077518,0.54001,0.16347,0.54001,0.16347,4.8155,4.8631,4.8631
4001,0.48664,6.501884868,0.150546065,1.301927089,0.301092130,1.4750,263.50,3000,Twill,66.21,66.21,20.664,0.079891,0.079891,0.52619,0.16422,0.52619,0.16422,5.8494,5.8466,5.8466
4002,0.49753,5.697796684,0.130179637,1.505611820,0.260359274,1.4784,230.62,3000,Twill,67.692,67.692,21.128,0.081343,0.081343,0.51982,0.16225,0.51982,0.16225,5.9718,5.8412,5.8412
4003,0.49314,5.539855784,0.135215052,1.449542758,0.270430105,1.4606,224.23,3000,Twill,63.223,63.223,19.306,0.079672,0.079672,0.52696,0.16091,0.52696,0.16091,5.3663,5.2655,5.2655
4004,0.48333,6.791772436,0.151819207,1.291009243,0.303638415,1.4850,275.35,3000,Twill,68.557,68.557,21.744,0.080814,0.080814,0.52331,0.16597,0.52331,0.16597,6.2238,6.2432,6.2432
4005,0.48923,5.856182380,0.135775081,1.443563864,0.271550161,1.4744,237.09,3000,Twill,66.563,66.563,20.677,0.080676,0.080676,0.52246,0.16229,0.52246,0.16229,5.827,5.7277,5.7277
4006,0.48993,6.326882996,0.132283147,1.481670222,0.264566294,1.5044,256.24,3000,Twill,74.232,74.232,24.307,0.08486,0.08486,0.51036,0.16711,0.51036,0.16711,7.0723,6.9439,6.9439
4007,0.48221,6.243391440,0.163019263,1.202311899,0.326038527,1.4439,253.04,3000,Twill,58.449,58.449,17.713,0.077638,0.077638,0.53888,0.1633,0.53888,0.1633,4.8805,4.9211,4.9211
4008,0.46963,5.229491946,0.152098264,1.288640608,0.304196529,1.4187,211.69,3000,Twill,53.066,53.066,15.862,0.078565,0.078565,0.54235,0.16211,0.54235,0.16211,4.2629,4.2224,4.2224
4009,0.48460,6.898978517,0.168360519,1.164168424,0.336721038,1.4613,279.90,3000,Twill,62.128,62.128,19.183,0.077783,0.077783,0.53625,0.16557,0.53625,0.16557,5.3864,5.5024,5.5024
4010,0.49455,5.899824267,0.140555565,1.394466314,0.281111129,1.4671,238.89,3000,Twill,64.647,64.647,19.909,0.079832,0.079832,0.52604,0.162,0.52604,0.162,5.5754,5.5022,5.5022
4011,0.48492,6.156779229,0.151803129,1.291145978,0.303606259,1.4582,249.43,3000,Twill,62.169,62.169,19.008,0.078687,0.078687,0.53173,0.16258,0.53173,0.16258,5.2919,5.2805,5.2805
4012,0.48481,5.816273606,0.151954338,1.289861169,0.303908676,1.4436,235.56,3000,Twill,58.765,58.765,17.743,0.078241,0.078241,0.53589,0.1618,0.53589,0.1618,4.872,4.8482,4.8482
4013,0.48006,5.474053960,0.152706693,1.283506284,0.305413386,1.4281,221.63,3000,Twill,55.18,55.18,16.531,0.078253,0.078253,0.54016,0.16182,0.54016,0.16182,4.4781,4.4461,4.4461
4014,0.47963,6.147358973,0.158764273,1.234534672,0.317528547,1.4466,249.09,3000,Twill,59.213,59.213,17.953,0.07792,0.07792,0.53694,0.1628,0.53694,0.1628,4.9525,4.9704,4.9704
4015,0.49091,6.234289827,0.149060558,1.314901830,0.298121115,1.4663,252.57,3000,Twill,64.171,64.171,19.785,0.079302,0.079302,0.52853,0.16295,0.52853,0.16295,5.5481,5.5265,5.5265
4016,0.48977,5.653289804,0.133665021,1.466352219,0.267330042,1.4690,228.83,3000,Twill,65.303,65.303,20.133,0.080323,0.080323,0.52383,0.16149,0.52383,0.16149,5.6406,5.5308,5.5308
4017,0.48103,6.054116205,0.158881666,1.233622511,0.317763332,1.4426,245.29,3000,Twill,58.307,58.307,17.628,0.07786,0.07786,0.538,0.16265,0.538,0.16265,4.8451,4.8586,4.8586
4018,0.49134,5.714539520,0.139771525,1.402288488,0.279543049,1.4601,231.35,3000,Twill,62.993,62.993,19.242,0.079426,0.079426,0.5281,0.16131,0.5281,0.16131,5.351,5.2723,5.2723
4019,0.48557,6.817070302,0.166292286,1.178647580,0.332584571,1.4613,276.53,3000,Twill,62.253,62.253,19.203,0.077927,0.077927,0.53549,0.16518,0.53549,0.16518,5.3882,5.487,5.487
4020,0.49300,6.246720232,0.151476530,1.293929826,0.302953060,1.4626,253.09,3000,Twill,63.205,63.205,19.416,0.078933,0.078933,0.53035,0.16291,0.53035,0.16291,5.428,5.4188,5.4188
4021,0.48680,6.858874467,0.152210242,1.287692582,0.304420485,1.4871,278.10,3000,Twill,69.05,69.05,21.983,0.081035,0.081035,0.52272,0.16641,0.52272,0.16641,6.3077,6.3333,6.3333
4022,0.48664,6.381793835,0.162016017,1.209756935,0.324032034,1.4509,258.69,3000,Twill,60.079,60.079,18.303,0.077819,0.077819,0.53679,0.16354,0.53679,0.16354,5.0753,5.1211,5.1211
4023,0.48423,6.994645701,0.164576759,1.190933651,0.329153517,1.4710,283.78,3000,Twill,64.564,64.564,20.146,0.07863,0.07863,0.53218,0.16606,0.53218,0.16606,5.706,5.8123,5.8123
4024,0.48782,5.344681017,0.139444387,1.405578270,0.278888774,1.4438,216.32,3000,Twill,59.13,59.13,17.806,0.078835,0.078835,0.53303,0.16052,0.53303,0.16052,4.8768,4.7949,4.7949
4025,0.48705,5.274271499,0.130532965,1.501536416,0.261065929,1.4569,213.42,3000,Twill,62.442,62.442,18.983,0.079678,0.079678,0.52723,0.16028,0.52723,0.16028,5.2536,5.1333,5.1333
4026,0.48922,6.865190926,0.157458650,1.244771242,0.314917301,1.4779,278.41,3000,Twill,66.56,66.56,20.913,0.079689,0.079689,0.52756,0.16575,0.52756,0.16575,5.9511,6.0084,6.0084
4027,0.48890,6.393636323,0.144815619,1.353445170,0.289631238,1.4811,259.04,3000,Twill,67.903,67.903,21.35,0.080828,0.080828,0.5225,0.16428,0.5225,0.16428,6.0723,6.0325,6.0325
4028,0.49164,5.132000345,0.130703107,1.499581798,0.261406214,1.4497,207.65,3000,Twill,60.696,60.696,18.333,0.079356,0.079356,0.5296,0.15996,0.5296,0.15996,5.0401,4.9232,4.9232
4029,0.49373,6.510926105,0.151542064,1.293370267,0.303084128,1.4736,263.88,3000,Twill,65.83,65.83,20.51,0.079705,0.079705,0.52695,0.16418,0.52695,0.16418,5.7991,5.8022,5.8022
4030,0.48553,6.423049517,0.160473554,1.221385055,0.320947107,1.4550,260.36,3000,Twill,61.073,61.073,18.666,0.078038,0.078038,0.53523,0.16359,0.53523,0.16359,5.1938,5.2356,5.2356
4031,0.49488,5.248541924,0.125544354,1.561201228,0.251088708,1.4658,212.36,3000,Twill,64.691,64.691,19.842,0.080436,0.080436,0.52336,0.16053,0.52336,0.16053,5.5337,5.3889,5.3889
4032,0.48044,5.039760268,0.138650555,1.413625785,0.277301110,1.4311,203.93,3000,Twill,56.192,56.192,16.806,0.078798,0.078798,0.53653,0.16047,0.53653,0.16047,4.552,4.4668,4.4668
4033,0.49338,5.052421974,0.125961918,1.556025843,0.251923836,1.4550,204.40,3000,Twill,62.06,62.06,18.821,0.079763,0.079763,0.52707,0.15985,0.52707,0.15985,5.1958,5.0593,5.0593
4034,0.47809,5.492422135,0.151191349,1.296370470,0.302382698,1.4311,222.37,3000,Twill,55.917,55.917,16.764,0.078272,0.078272,0.53903,0.16161,0.53903,0.16161,4.5518,4.5152,4.5152
4786,0.49351,4.125533007,0.189774299,2.065611635,0.379548598,1.4766,334.03,6000,Twill,67.145,67.145,20.917,0.080964,0.080964,0.52133,0.1624,0.52133,0.1624,5.9059,5.7974,5.7974
4787,0.49051,4.580486740,0.206694820,1.896515837,0.413389640,1.4822,371.20,6000,Twill,68.126,68.126,21.467,0.080867,0.080867,0.5225,0.16464,0.5225,0.16464,6.1153,6.0861,6.0861
4788,0.47335,3.500171562,0.202551232,1.935312843,0.405102463,1.4198,283.27,6000,Twill,53.486,53.486,15.963,0.078871,0.078871,0.54042,0.16128,0.54042,0.16128,4.2865,4.2157,4.2157
4789,0.48612,3.953498859,0.202878963,1.932186534,0.405757926,1.4479,320.10,6000,Twill,60.015,60.015,18.142,0.07875,0.07875,0.53264,0.16101,0.53264,0.16101,4.9916,4.928,4.928
4790,0.48824,3.720133836,0.194084371,2.019740169,0.388168742,1.4438,301.10,6000,Twill,59.181,59.181,17.815,0.078929,0.078929,0.5326,0.16033,0.5326,0.16033,4.8774,4.7866,4.7866
4791,0.48894,3.638507892,0.186322935,2.103874114,0.372645870,1.4483,294.44,6000,Twill,60.362,60.362,18.216,0.07927,0.07927,0.5302,0.16,0.5302,0.16,5.0027,4.8902,4.8902
4792,0.49335,3.779390317,0.181244252,2.162827206,0.362488505,1.4652,305.86,6000,Twill,64.49,64.49,19.773,0.080283,0.080283,0.52404,0.16067,0.52404,0.16067,5.5134,5.3798,5.3798
4793,0.49064,4.018341091,0.189654864,2.066912452,0.379309728,1.4695,325.31,6000,Twill,65.419,65.419,20.183,0.080344,0.080344,0.52375,0.16159,0.52375,0.16159,5.6583,5.5506,5.5506
4794,0.49394,4.095151211,0.181113380,2.164390064,0.362226760,1.4876,331.52,6000,Twill,70.062,70.062,22.188,0.082519,0.082519,0.51596,0.1634,0.51596,0.1634,6.33,6.1833,6.1833
4795,0.49538,4.308225101,0.200815662,1.952038977,0.401631325,1.4731,348.96,6000,Twill,66.051,66.051,20.507,0.080224,0.080224,0.52443,0.16282,0.52443,0.16282,5.7798,5.7171,5.7171
4796,0.49556,4.128791772,0.200110501,1.958917689,0.400221002,1.4626,334.35,6000,Twill,63.533,63.533,19.466,0.079482,0.079482,0.52773,0.16169,0.52773,0.16169,5.4283,5.3592,5.3592
4797,0.49034,4.527829251,0.192914153,2.031991914,0.385828307,1.4988,366.82,6000,Twill,72.643,72.643,23.53,0.083674,0.083674,0.51367,0.16639,0.51367,0.16639,6.8092,6.7127,6.7127
4798,0.48560,3.806678375,0.203033669,1.930714257,0.406067339,1.4385,308.17,6000,Twill,57.809,57.809,17.365,0.07859,0.07859,0.53538,0.16082,0.53538,0.16082,4.7376,4.6718,4.6718
4799,0.48013,4.817176155,0.196080255,1.999181408,0.392160510,1.5129,390.47,6000,Twill,76.212,76.212,25.493,0.086125,0.086125,0.50856,0.17011,0.50856,0.17011,7.5065,7.4298,7.4298
4800,0.48974,3.541081390,0.181195798,2.163405580,0.362391596,1.4485,286.52,6000,Twill,60.462,60.462,18.24,0.079415,0.079415,0.52954,0.15975,0.52954,0.15975,5.0071,4.8817,4.8817
4801,0.48010,4.505701265,0.184043794,2.129927842,0.368087587,1.5116,364.96,6000,Twill,76.206,76.206,25.356,0.086369,0.086369,0.50679,0.16862,0.50679,0.16862,7.4373,7.2892,7.2892
4802,0.49456,4.125957204,0.185802492,2.109767183,0.371604984,1.4825,334.05,6000,Twill,68.689,68.689,21.581,0.081733,0.081733,0.51858,0.16293,0.51858,0.16293,6.1276,6.0017,6.0017
4803,0.48711,4.338034743,0.190069914,2.062398997,0.380139828,1.4905,351.33,6000,Twill,70.596,70.596,22.495,0.082562,0.082562,0.51635,0.16453,0.51635,0.16453,6.4459,6.3362,6.3362
4804,0.49293,3.710580408,0.181569388,2.158954235,0.363138777,1.4599,300.28,6000,Twill,63.196,63.196,19.263,0.079927,0.079927,0.52587,0.1603,0.52587,0.1603,5.3443,5.2143,5.2143
4805,0.48768,3.797152234,0.198153503,1.978264291,0.396307007,1.4438,307.37,6000,Twill,59.112,59.112,17.803,0.078805,0.078805,0.53317,0.16058,0.53317,0.16058,4.8765,4.7973,4.7973
4806,0.48080,4.701116853,0.195361831,2.006533202,0.390723662,1.5064,380.97,6000,Twill,74.543,74.543,24.555,0.084883,0.084883,0.5111,0.16836,0.5111,0.16836,7.1727,7.0904,7.0904
4807,0.47616,4.952392364,0.198523830,1.974574031,0.397047661,1.5178,401.55,6000,Twill,77.425,77.425,26.236,0.087088,0.087088,0.50696,0.17179,0.50696,0.17179,7.7771,7.7184,7.7184
4808,0.49506,3.970136267,0.192970668,2.031396815,0.385941336,1.4617,321.41,6000,Twill,63.469,63.469,19.409,0.079682,0.079682,0.52685,0.16111,0.52685,0.16111,5.4023,5.3072,5.3072
4809,0.48919,4.538483924,0.205431014,1.908183153,0.410862028,1.4813,367.77,6000,Twill,67.943,67.943,21.373,0.080825,0.080825,0.52254,0.16438,0.52254,0.16438,6.0811,6.0448,6.0448
4810,0.47534,4.814583728,0.193621772,2.024565712,0.387243543,1.5167,390.24,6000,Twill,77.291,77.291,26.086,0.087054,0.087054,0.50641,0.17092,0.50641,0.17092,7.7136,7.6212,7.6212
4811,0.47290,3.627566317,0.206192044,1.901140275,0.412384089,1.4238,293.63,6000,Twill,54.357,54.357,16.241,0.078646,0.078646,0.53984,0.1613,0.53984,0.1613,4.3776,4.3165,4.3165
4812,0.47942,3.558582175,0.199686046,1.963081582,0.399372093,1.4266,288.00,6000,Twill,55.106,55.106,16.464,0.078761,0.078761,0.53823,0.1608,0.53823,0.1608,4.4444,4.3678,4.3678
4813,0.48379,3.754745629,0.204690091,1.915090260,0.409380182,1.4334,303.95,6000,Twill,56.584,56.584,16.957,0.078538,0.078538,0.53706,0.16095,0.53706,0.16095,4.6066,4.5441,4.5441
4814,0.49019,4.817213755,0.208553271,1.879615690,0.417106542,1.4943,390.56,6000,Twill,71.043,71.043,22.88,0.082294,0.082294,0.51863,0.16703,0.51863,0.16703,6.6079,6.5999,6.5999
4815,0.49403,3.647520251,0.181527372,2.159453953,0.363054743,1.4555,295.16,6000,Twill,62.142,62.142,18.86,0.079695,0.079695,0.52731,0.16004,0.52731,0.16004,5.211,5.0829,5.0829
4816,0.49172,4.131661438,0.187052156,2.095672183,0.374104312,1.4810,334.52,6000,Twill,68.294,68.294,21.41,0.081521,0.081521,0.51932,0.1628,0.51932,0.1628,6.0705,5.9501,5.9501
4817,0.49629,4.299747927,0.192649737,2.034780877,0.385299473,1.4840,348.23,6000,Twill,68.93,68.93,21.73,0.081653,0.081653,0.51917,0.16367,0.51917,0.16367,6.1865,6.0893,6.0893
4818,0.48786,4.537815671,0.205914874,1.903699289,0.411829749,1.4806,367.72,6000,Twill,67.758,67.758,21.293,0.080731,0.080731,0.52288,0.16432,0.52288,0.16432,6.0546,6.0203,6.0203
4819,0.49522,3.973273447,0.182448719,2.148548924,0.364897439,1.4770,321.62,6000,Twill,67.377,67.377,20.983,0.081257,0.081257,0.52007,0.16197,0.52007,0.16197,5.9211,5.7852,5.7852
4820,0.48696,4.529751392,0.194193359,2.018606624,0.388386717,1.4970,366.98,6000,Twill,72.142,72.142,23.287,0.083332,0.083332,0.51463,0.16612,0.51463,0.16612,6.7263,6.6366,6.6366
4821,0.47536,3.527432416,0.203186568,1.929261386,0.406373136,1.4208,285.48,6000,Twill,53.714,53.714,16.034,0.07882,0.07882,0.54022,0.16126,0.54022,0.16126,4.3095,4.2403,4.2403
4822,0.48886,4.625216472,0.205242665,1.909934275,0.410485329,1.4870,374.85,6000,Twill,69.342,69.342,22.019,0.081482,0.081482,0.52053,0.16529,0.52053,0.16529,6.3033,6.2697,6.2697
4823,0.48533,4.622248482,0.194593222,2.014458651,0.389186445,1.5025,374.53,6000,Twill,73.534,73.534,24.008,0.084205,0.084205,0.51256,0.16734,0.51256,0.16734,6.9789,6.8919,6.8919
4824,0.49498,3.920665988,0.187182331,2.094214754,0.374364663,1.4664,317.36,6000,Twill,64.703,64.703,19.88,0.080187,0.080187,0.52443,0.16113,0.52443,0.16113,5.5541,5.4386,5.4386
4825,0.48651,4.683918993,0.208574213,1.879426960,0.417148427,1.4860,379.67,6000,Twill,69.008,69.008,21.893,0.081218,0.081218,0.52157,0.16547,0.52157,0.16547,6.2651,6.2494,6.2494
4826,0.47143,3.654839010,0.208316779,1.881749527,0.416633558,1.4232,295.85,6000,Twill,54.187,54.187,16.193,0.078603,0.078603,0.54029,0.16145,0.54029,0.16145,4.3637,4.3078,4.3078
4827,0.49550,4.171840289,0.198418020,1.975627011,0.396836040,1.4676,337.85,6000,Twill,64.771,64.771,19.958,0.07988,0.07988,0.52582,0.16202,0.52582,0.16202,5.5915,5.517,5.517
4828,0.48257,4.862893255,0.209204622,1.873763574,0.418409244,1.4962,394.30,6000,Twill,71.492,71.492,23.114,0.08254,0.08254,0.51808,0.1675,0.51808,0.1675,6.6909,6.689,6.689
4829,0.48884,3.940421223,0.190345840,2.059409333,0.380691681,1.4633,318.98,6000,Twill,63.901,63.901,19.57,0.07987,0.07987,0.52593,0.16107,0.52593,0.16107,5.4534,5.3493,5.3493
4830,0.48257,3.931663008,0.206935522,1.894309866,0.413871043,1.4417,318.35,6000,Twill,58.494,58.494,17.615,0.078493,0.078493,0.53507,0.16113,0.53507,0.16113,4.8224,4.7699,4.7699
4831,0.48770,3.695042858,0.193037849,2.030689845,0.386075698,1.4434,299.06,6000,Twill,59.116,59.116,17.79,0.078953,0.078953,0.53256,0.16026,0.53256,0.16026,4.8682,4.7746,4.7746
4832,0.48140,3.529050437,0.187074439,2.095422559,0.374148878,1.4399,285.56,6000,Twill,58.351,58.351,17.51,0.079061,0.079061,0.53289,0.15991,0.53289,0.15991,4.7732,4.6651,4.6651
4833,0.48988,4.518253299,0.208224839,1.882580398,0.416449678,1.4763,366.14,6000,Twill,66.65,66.65,20.818,0.08021,0.08021,0.52479,0.16392,0.52479,0.16392,5.8953,5.8694,5.8694
4834,0.48430,3.817442174,0.200526542,1.954853442,0.401053083,1.4422,309.03,6000,Twill,58.703,58.703,17.667,0.078705,0.078705,0.53398,0.1607,0.53398,0.1607,4.8339,4.7615,4.7615
4835,0.49705,3.898319989,0.181947348,2.154469440,0.363894695,1.4725,315.53,6000,Twill,66.273,66.273,20.509,0.080848,0.080848,0.5216,0.16141,0.5216,0.16141,5.7606,5.6253,5.6253
4836,0.49292,4.237359739,0.206112746,1.901871709,0.412225491,1.4617,343.22,6000,Twill,63.195,63.195,19.362,0.079205,0.079205,0.52906,0.1621,0.52906,0.1621,5.4002,5.3548,5.3548
4837,0.47894,3.580043818,0.201041409,1.949847060,0.402082818,1.4265,289.75,6000,Twill,55.05,55.05,16.449,0.078727,0.078727,0.53845,0.16089,0.53845,0.16089,4.4406,4.3672,4.3672
4838,0.48847,4.361176408,0.198147806,1.978321171,0.396295612,1.4802,353.26,6000,Twill,67.843,67.843,21.274,0.081008,0.081008,0.52153,0.16354,0.52153,0.16354,6.0373,5.9646,5.9646
4839,0.47749,3.720092862,0.201971247,1.940870326,0.403942494,1.4343,301.13,6000,Twill,56.844,56.844,17.036,0.078615,0.078615,0.53642,0.16076,0.53642,0.16076,4.6301,4.5604,4.5604
4840,0.48881,4.383958305,0.187603171,2.089516917,0.375206343,1.4974,355.06,6000,Twill,72.416,72.416,23.372,0.08367,0.08367,0.51325,0.16565,0.51325,0.16565,6.7465,6.6233,6.6233
4841,0.48936,4.549637540,0.198014669,1.979651319,0.396029337,1.4925,368.63,6000,Twill,70.922,70.922,22.715,0.082521,0.082521,0.51705,0.1656,0.51705,0.1656,6.5331,6.463,6.463
4842,0.48019,3.653501643,0.204438575,1.917446349,0.408877151,1.4273,295.73,6000,Twill,55.194,55.194,16.503,0.078617,0.078617,0.53867,0.16106,0.53867,0.16106,4.4602,4.3955,4.3955
4843,0.49569,4.121083982,0.181623410,2.158312083,0.363246820,1.4887,333.63,6000,Twill,70.31,70.31,22.307,0.082634,0.082634,0.51565,0.1636,0.51565,0.1636,6.3715,6.2261,6.2261
4844,0.48468,4.541600237,0.183915320,2.131415696,0.367830640,1.5143,367.89,6000,Twill,76.933,76.933,25.766,0.086945,0.086945,0.50559,0.16933,0.50559,0.16933,7.5827,7.4322,7.4322
